time_utc,CallSign,ShipName,Type,ImoNumber,MMSI,latitude,longitude,Destination,FixType,Dimension A,Dimension B,Dimension C,Dimension D,MaximumStaticDraught,MessageID
2023-12-09 09:36:25.383730548 +0000 UTC,9HA4821,SEVANNA,37,0,248823000,34.66524666666667,33.04134166666667,LIMASSOL CYPRUS,1,26,16,2,6,2.5,5
2023-12-09 09:36:25.730906297 +0000 UTC,TJM4G3,CORAL C,70,8911413,613226010,31.825413333333334,34.644605,IL ASH,15,0,0,0,0,4,5
2023-12-09 09:36:40.92792643 +0000 UTC,5LKX6,ATLAS STAR,89,9376828,636022888,31.847775000000002,34.581781666666664,ALEXANDRIA FOR ORDER,1,156,27,21,6,7.5,5
2023-12-09 09:36:44.471522672 +0000 UTC,XCAN5,ADMIRAL,31,9421582,345050010,34.67334666666667,33.066408333333335,,1,8,30,6,4,0,5
2023-12-09 09:36:56.414162861 +0000 UTC,5LFF6,KRITI CAPTAIN,80,0,636021691,34.68797,33.3473,CY VAS FOR ORDER,0,150,34,12,15,10,5
2023-12-09 09:37:06.588579834 +0000 UTC,5BER6,P&O KALYPSO,52,0,209166000,34.655,33.02129,LIMASSOL,0,11,11,5,6,5,5
2023-12-09 09:37:07.543101903 +0000 UTC,9HA4919,DELTA SEA,80,0,215013000,34.70429,33.347145,VASILIKO,0,79,21,3,15,6,5
2023-12-09 09:37:11.202360662 +0000 UTC,D5TK5,CHEM LITHIUM,80,9815252,636019201,27.490166666666667,34.952999999999996,FOR ORDERS,1,130,17,12,12,7.9,5
2023-12-09 09:37:22.948501786 +0000 UTC,ZGQA5,VICTORIOUS,90,1009912,319222400,36.64447,29.109793333333336,FETHIYE,1,40,45,7,7,4.4,5
2023-12-09 09:37:26.379193755 +0000 UTC,A8YK4,IVORY RAY,80,9505986,636015074,23.898333333333333,37.42666666666666,FOR ORDERS,1,136,10,24,0,0,5
2023-12-09 09:37:29.269391119 +0000 UTC,J5AG2,SEA STAR TILOS,68,8921913,630001049,36.622643333333336,29.10518666666667,CESME-FETHIYE,15,25,10,6,6,2.5,5
2023-12-09 09:37:29.581979063 +0000 UTC,5VIC8,SYMPHONY,70,7810222,671290100,31.821838333333336,34.63668500000001,IL ASH,1,0,0,0,0,6.7,5
2023-12-09 09:37:31.104895846 +0000 UTC,EAPC,EAPC CONTROL,0,0,428990000,31.642106666666667,34.531045,,1,0,0,0,0,0,5
2023-12-09 09:37:44.676943476 +0000 UTC,PCPS,CONQUEST MB1,90,0,244810178,34.6451,33.014266666666664,LIMASSOL,1,12,124,13,23,4.1,5
2023-12-09 09:37:46.49338617 +0000 UTC,A8XI6,AEGEAS,0,0,636014902,34.69643166666666,33.361215,GRAGT>CYVAS,0,150,32,10,17,7,5
2023-12-09 09:37:46.557410112 +0000 UTC,5BWL3,EDT YAM,33,8120583,212212000,31.82754,34.64458,ASHDOD / IL,1,60,16,8,7,3.2,5
2023-12-09 09:37:47.030799049 +0000 UTC,9HGO7,MV SEAVENUS,70,9205940,215209000,31.820438333333335,34.57347,ASHDOD,15,163,27,18,14,11.7,5
2023-12-09 09:37:51.526269619 +0000 UTC,V2PW8,SUSAN BORCHARD,70,9231834,305299000,34.53019833333334,32.865336666666664,CYLMS,1,124,10,11,11,8.3,5
2023-12-09 09:37:53.780761123 +0000 UTC,3FGK4,REGINA MED,70,8100777,353822000,31.829060000000002,34.643905000000004,ILASH,1,80,20,10,7,7,5
2023-12-09 09:38:00.329127657 +0000 UTC,P3XJ8,ISLAND TRADER,80,8727836,210282000,34.679425,33.070015,LIMASSOL,1,74,23,8,5,5,5
2023-12-09 09:38:05.381940336 +0000 UTC,4XFR,MAORA 1,52,9132583,428000112,32.4726,34.88375,HADERA PORT,1,11,22,8,3,4.3,5
2023-12-09 09:38:11.478058867 +0000 UTC,CQIZ3,MSC MASHA 3,0,0,255806109,34.647648333333336,33.01323,LIMASSOL,0,151,33,23,7,9,5
2023-12-09 09:38:18.311242248 +0000 UTC,P3ZM4,EAS,52,7403146,209005000,34.644999999999996,33.00893666666666,CYPRUS.OFFSHORE,6,12,50,6,7,5,5
2023-12-09 09:38:23.528060344 +0000 UTC,S9A11,MORNES,70,0,668116210,34.71846,33.31764,IL ASH> CY VAS,0,102,14,5,11,5,5
2023-12-09 09:38:27.388471018 +0000 UTC,V2YD4,IRIS,40,9103776,305384000,36.62238,29.105261666666667,RODOS,1,14,10,4,4,0,5
2023-12-09 09:38:37.943269124 +0000 UTC,CRXR,EDT AURORA,52,9577238,255979000,34.64522,33.00915666666667,CY LMS,1,13,19,6,6,5,5
2023-12-09 09:38:39.492067067 +0000 UTC,3FUD,KAZIME ANA,79,8420359,371343000,31.822383333333335,34.63641666666667,ILASH,1,15,100,8,8,7.4,5
2023-12-09 09:38:40.35369766 +0000 UTC,LFXV,ISLAND VICTORY,52,0,257073920,34.646253333333334,33.021863333333336,LIMASSOL,0,44,80,11,14,8,5
2023-12-09 09:38:47.083597342 +0000 UTC,J8B3389,ZAYYAN K,70,7394321,375369000,31.82772,34.64699666666667,ASHDOD (IL),1,63,18,6,9,7.1,5
2023-12-09 09:38:54.44995807 +0000 UTC,DRAD,UN WARSHIP F222,35,0,211920000,34.45398333333333,33.29938333333333,-,6,54,96,9,10,6.2,5
2023-12-09 09:39:00.66771184 +0000 UTC,,ASHDOD PORT,0,0,4282000,31.831206666666667,34.640011666666666,,1,191,45,22,10,0,5
2023-12-09 09:39:06.213290699 +0000 UTC,T8A3527,BENIGANE,70,9455600,511100389,31.826964999999998,34.64601666666667,IL/ASH,15,118,12,7,13,9,5
2023-12-09 09:39:15.752610885 +0000 UTC,V7A4317,ENERGEAN STAR,70,0,538009102,34.670836666666666,33.077081666666665,HAIFA ISRAEL,0,14,74,9,10,5,5
2023-12-09 09:39:23.419235512 +0000 UTC,2FFX6,LERRIX,80,9599377,235090927,31.827218333333334,34.64764,ASHDOD,1,43,10,6,4,3,5
2023-12-09 09:39:23.429106768 +0000 UTC,V3OJ,HOLMA,33,7333327,312349000,34.64523,33.01007,HERZLIYA MARINA,1,29,11,3,6,3,5
2023-12-09 09:39:29.631362384 +0000 UTC,SVSV7,CHRISTOS LV,52,9371464,241776000,34.66870333333333,33.052005,CYLMS,1,56,0,8,8,4.6,5
2023-12-09 09:39:29.747263668 +0000 UTC,6BBI,EGY CROWN,79,9216107,622113180,34.666713333333334,33.07846333333333,CYLMS ANCHORAGE AREA,0,120,20,20,30,9.5,5
2023-12-09 09:39:36.508408006 +0000 UTC,E5U4377,TATIANA,0,0,518998397,34.66486999999999,33.04,CYLMS,0,41,39,6,6,0,5
2023-12-09 09:39:37.079000344 +0000 UTC,ZDRC6,SEASTAR VENTURE,70,9612155,236723000,31.820905,34.642543333333336,ILASH,1,149,28,20,8,5.8,5
